Id,SalePrice
1621,130399.54764291947
1622,137104.65167022118
1623,277216.9190971149
1624,205278.40732388766
1625,138794.5055089038
1626,158150.44341161364
1627,191295.26626466564
1628,265934.908038549
1629,190319.19228822776
1630,404074.7495932684
1631,216681.6080188529
1632,257157.05434544093
1633,176819.17534964785
1634,193836.51085988054
1635,165630.2668633181
1636,164512.2443492194
1637,197411.1144895045
1638,200064.89273527428
1639,189605.59500138782
1640,265324.39703999844
1641,184007.3918351392
1642,223141.05569119455
1643,235001.62718296557
1644,242134.41095650682
1645,197900.08081987707
1646,163405.1969515332
1647,167246.26290260904
1648,136129.70849019074
1649,139150.0948777159
1650,117318.58123191663
1651,127360.26060735987
1652,103548.29366983332
1653,92796.6356803719
1654,154609.8145846787
1655,155323.4801822288
1656,143945.99175184834
1657,154120.62239284898
1658,149509.8063227741
1659,125514.6932280564
1660,163197.91170027448
1661,494741.9590187468
1662,432983.3656975235
1663,391739.0512613667
1664,431416.2671736099
1665,287061.967020526
1666,333919.3021938573
1667,390746.92998965643
1668,343331.3785125223
1669,300523.2185391291
1670,368068.6616336972
1671,260364.07918582097
1672,437051.501785834
1673,277657.71735583286
1674,240882.62200804296
1675,185527.17565366012
1676,193331.77039220295
1677,228231.2705751086
1678,473364.61704745167
1679,417923.3182621513
1680,389091.8010433844
1681,252009.1243119773
1682,315207.3472997341
1683,180555.09341836805
1684,166243.0082674505
1685,187553.06410167535
1686,164497.81100100582
1687,178414.12616416503
1688,195222.5084591022
1689,200116.032799256
1690,198176.38877515018
1691,182816.398330295
1692,252044.9367161172
1693,177900.6762151474
1694,183172.76240406433
1695,166488.61204566903
1696,263737.5831720526
1697,169531.8815586809
1698,380596.460526982
1699,311295.10371845175
1700,253028.2757018868
1701,269680.3061243094
1702,255611.52955577004
1703,242224.25447700164
1704,307221.2725607055
1705,234607.2918596022
1706,379767.26400300476
1707,243313.10180836605
1708,208719.77162119484
1709,275741.4192205931
1710,224417.2585918556
1711,276446.54625371227
1712,246841.80691013896
1713,245622.12781819815
1714,208499.73762535388
1715,211559.2620444232
1716,176816.14007338867
1717,164263.91645516115
1718,136154.37717235318
1719,191199.69505401424
1720,245674.36967693252
1721,162427.4620193435
1722,110278.21097717593
1723,169831.89809709528
1724,206376.85769639656
1725,235861.5572172577
1726,191054.42350582647
1727,150328.04351060436
1728,183503.74386742682
1729,165742.9287396921
1730,164930.10446517935
1731,106875.82769723758
1732,128393.80701877414
1733,131803.3495612
1734,131246.80820963223
1735,134200.82709140857
1736,117450.5663220795
1737,303833.21638522623
1738,224381.94790912024
1739,258346.2865703942
1740,205048.89898109576
1741,185210.73664406163
1742,174535.1510828936
1743,176042.83548919114
1744,322624.1176826649
1745,228651.95599093498
1746,232402.25656220448
1747,206990.06243559567
1748,223916.79435177997
1749,162287.49014387897
1750,131501.51897062076
1751,216318.8390790955
1752,125492.19161910062
1753,141917.45571050516
1754,197087.56256175393
1755,173534.505360753
1756,112161.17996606044
1757,125983.7146117076
1758,131302.64443615024
1759,193711.5878663802
1760,167485.04289973885
1761,145706.9655412916
1762,174041.49494991434
1763,165863.57605185264
1764,112603.92491126804
1765,153856.13703014582
1766,166657.63535767636
1767,228010.23684208863
1768,136318.86266493125
1769,191606.9336645166
1770,163778.3805729649
1771,107143.51093264285
1772,131647.82792050057
1773,105034.29935569194
1774,146503.9713923093
1775,138693.94474222657
1776,141135.30611910223
1777,117210.99845306606
1778,136467.40787775686
1779,105864.45387775275
1780,170170.0919511095
1781,124928.57771059602
1782,87558.55573676755
1783,152084.54293965045
1784,110394.80036784479
1785,112017.19029663339
1786,148700.98615698286
1787,190704.18501251962
1788,67573.53421568076
1789,111904.86368367048
1790,103521.23933532606
1791,170327.74546239644
1792,143331.61658538686
1793,139656.483106982
1794,143486.1614432733
1795,134713.0979382411
1796,120877.3669756189
1797,122745.2003542616
1798,128292.70655049889
1799,111425.11780971361
1800,127504.27231436512
1801,123409.66306236075
1802,138404.05026664768
1803,146575.80357295988
1804,150792.2545704038
1805,129851.0390512937
1806,113091.55032282218
1807,115102.77059144956
1808,106894.78737889152
1809,130626.32616083846
1810,129719.22108898804
1811,106844.13380593155
1812,93860.77016682782
1813,120806.72243359788
1814,100572.37421975893
1815,52520.58046146742
1816,106488.30067425295
1817,134499.74590043537
1818,141600.97108685688
1819,131249.93741468762
1820,64904.25412087814
1821,96965.82135185845
1822,148114.47565471672
1823,49132.01416238258
1824,124378.28874221462
1825,140008.8063070843
1826,114651.29388350356
1827,97864.73908684816
1828,133485.26396005822
1829,125479.98498744317
1830,136126.33312346405
1831,162443.88255657483
1832,77465.16405041248
1833,148141.03359405044
1834,118723.57209647975
1835,134186.3656919701
1836,131167.72668333768
1837,88565.91715593747
1838,107616.52146578851
1839,96022.49085768635
1840,178935.71309787026
1841,142417.75126895987
1842,83207.83508984953
1843,148236.5685157381
1844,129711.5513025903
1845,136078.0485790289
1846,157493.6151591278
1847,174211.5403637996
1848,53588.69437909921
1849,95588.31489401098
1850,126488.86327196671
1851,152840.61955949536
1852,113778.166120745
1853,145204.80853206728
1854,176363.12012590916
1855,137746.7102203995
1856,219462.33235711316
1857,109122.2939291245
1858,145787.02675542436
1859,116722.19565540213
1860,147508.33156518705
1861,123329.42278859031
1862,310043.9253712156
1863,300068.72633514245
1864,300068.72633514245
1865,332470.32191156753
1866,340228.3872792519
1867,229537.89918784922
1868,331652.65839994344
1869,223154.88837301964
1870,260592.36924083778
1871,288817.7594291875
1872,183434.6307767827
1873,231994.36130704964
1874,146140.32076859052
1875,201553.8508197125
1876,199055.84159124483
1877,209682.6042158235
1878,228052.42556100542
1879,130510.39833370276
1880,136866.4956968586
1881,238982.303208636
1882,241385.32154665128
1883,192186.69960678136
1884,206449.29880893137
1885,252385.52882897636
1886,322034.2229061735
1887,211283.2347007598
1888,266408.57550669054
1889,178187.80155723705
1890,114667.14927891866
1891,135920.46431418316
1892,108586.6266226581
1893,133166.24639705627
1894,136306.12288805065
1895,151006.10281985105
1896,117609.7276830473
1897,103693.55995235869
1898,99963.25859412918
1899,145439.58001602138
1900,144626.84643183416
1901,175368.21621688866
1902,122182.27104183876
1903,227096.1849892578
1904,118727.42176202164
1905,213050.85151410953
1906,158956.5336011718
1907,193785.49706900096
1908,106956.0725710528
1909,123231.25243520984
1910,119578.75838729815
1911,216342.15197770373
1912,332669.1832517619
1913,161724.4892433155
1914,62143.701136590986
1915,326765.6728432071
1916,61351.152756966105
1917,234938.21119144344
1918,130637.04004780581
1919,170308.5789517008
1920,143106.25266958625
1921,405508.1116112572
1922,336867.7174380239
1923,193795.1073363659
1924,229010.29017684312
1925,207459.22355728518
1926,436749.0062378322
1927,131900.42373788878
1928,171704.57520810977
1929,127216.6542029236
1930,126891.43898260033
1931,139298.00554642134
1932,133478.77174308102
1933,154183.69009047435
1934,179706.30026816533
1935,168076.27223189545
1936,183780.98252798154
1937,170056.52906874844
1938,172804.06083074783
1939,226540.482771896
1940,183930.72168758567
1941,175937.9370477226
1942,186067.7828287566
1943,193633.0902248477
1944,327516.6230817972
1945,365516.52619622485
1946,97480.31868587983
1947,308334.5923628925
1948,197773.1047853449
1949,259322.05777900104
1950,195250.8096715331
1951,260844.49065823344
1952,245135.85178867241
1953,178760.54504722395
1954,210194.94959036662
1955,134717.08064218215
1956,298403.00516839226
1957,146882.39397599048
1958,307812.21308013354
1959,139217.5247769405
1960,106393.79478347761
1961,116440.46410123543
1962,94542.99632368388
1963,105377.53544366639
1964,115029.57691230315
1965,142927.98866915723
1966,158408.10968033972
1967,308149.10213639005
1968,491931.7734582926
1969,388755.38892003393
1970,482026.9711478842
1971,418499.23931234883
1972,429059.47077577136
1973,248296.41669503457
1974,331933.6416568715
1975,400737.93557129893
1976,276349.80731457553
1977,389667.3799765215
1978,384039.4192706261
1979,315397.98859363
1980,210244.86944092912
1981,415089.2263254743
1982,241555.50151141666
1983,209062.8185050224
1984,164561.2016562702
1985,206144.74507894935
1986,219220.31090766084
1987,185322.5776459645
1988,192295.41747241598
1989,185188.30590067932
1990,213925.1001017511
1991,276656.2195047283
1992,217586.31775034295
1993,169087.20400284996
1994,216817.2086879911
1995,187118.56960404132
1996,243626.32717261958
1997,315629.077596797
1998,347273.4583957863
1999,267673.77524195745
2000,302499.7873799719
2001,275944.2417272246
2002,253148.7163348307
2003,248236.27832455962
2004,271522.8887702652
2005,220958.00916734096
2006,241345.03938638477
2007,247439.75675607222
2008,226279.4338738782
2009,182680.28378278774
2010,204922.02638336908
2011,113601.5449341013
2012,176646.41619700377
2013,187058.44155815992
2014,187283.88745067385
2015,214154.1273002174
2016,194085.11782665135
2017,199075.01579347946
2018,115873.84549786361
2019,144348.63992763028
2020,115005.5549560043
2021,106988.10576249279
2022,176529.87815549708
2023,147653.15709402636
2024,243398.50805006406
2025,397567.0421442103
2026,171334.4079919661
2027,162921.5777987996
2028,145130.0496114299
2029,159376.39270704341
2030,262950.99859845487
2031,245390.57019989484
2032,258719.07914694658
2033,254444.3495462847
2034,160826.27509642375
2035,221449.9596592797
2036,196655.92198045854
2037,204376.14020384857
2038,297374.3207652648
2039,223628.05605403826
2040,322465.0871917116
2041,243674.1939495763
2042,204196.70849386338
2043,171019.17829555218
2044,157692.1512415615
2045,239369.15351502187
2046,145188.0536491189
2047,145336.69954267968
2048,130567.2909681529
2049,149222.06456987074
2050,181587.73590200196
2051,102302.59391869028
2052,138899.3779956285
2053,146095.72908652463
2054,75173.37669486896
2055,143005.29549678433
2056,148901.78603164302
2057,121146.37805222702
2058,232485.6066649631
2059,127837.6414562656
2060,181496.14913522924
2061,176209.45872384336
2062,134152.2020275366
2063,126163.70376900474
2064,148153.18402601773
2065,106146.40670786587
2066,185212.67959220204
2067,121818.68155833424
2068,152626.50222537664
2069,80941.98339737304
2070,113505.5972316995
2071,98598.35081662473
2072,130965.9846414893
2073,123602.00485360001
2074,181427.61914287292
2075,151114.4376647773
2076,120293.28753863242
2077,158899.84801735857
2078,123627.23290416408
2079,138237.3124049789
2080,105735.90867514933
2081,121830.29964710514
2082,131407.99666494547
2083,145893.42607055017
2084,113413.0834505173
2085,123736.45663311896
2086,109392.6825679074
2087,115740.98311675755
2088,97470.09312984953
2089,80214.6459701538
2090,127388.44249349798
2091,123352.242423464
2092,134939.91402067782
2093,89841.02555527192
2094,126454.36803094261
2095,144087.45714324928
2096,85024.25054820649
2097,105220.07571124949
2098,145675.14786488816
2099,49836.86252318918
2100,85528.79576602996
2101,130086.41593007688
2102,125106.58218077806
2103,111948.20071551684
2104,150199.21451374836
2105,135258.66582142
2106,62087.12896893221
2107,215076.17756125968
2108,117341.07201472977
2109,119247.59184269779
2110,126062.19531976603
2111,155998.33195321233
2112,153876.9739087729
2113,127588.08055754684
2114,99934.66296726982
2115,139032.70149841934
2116,114221.52051288355
2117,152466.47460518676
2118,130476.29953933292
2119,107371.92202576777
2120,106100.35745813088
2121,82001.76417500079
2122,103259.7499957875
2123,92381.6269555643
2124,170948.73507708855
2125,149573.26951797958
2126,156389.94321706353
2127,162191.25211641702
2128,135280.98340221983
2129,87347.63276299482
2130,140586.6805834939
2131,138984.71150889588
2132,118796.17062550556
2133,125564.01937526069
2134,126608.2218108759
2135,111441.48355551962
2136,75403.85714795788
2137,105200.0084883146
2138,143607.8629567562
2139,148715.30989025423
2140,135732.63961767414
2141,142894.18859189516
2142,127023.89640662976
2143,151776.2126583992
2144,108063.99718054893
2145,131222.65325762104
2146,171305.16238509136
2147,154591.97447750717
2148,125992.00505734573
2149,147003.0506349227
2150,236541.8404178491
2151,103070.9470396358
2152,184443.45683157947
2153,164519.93219285095
2154,106618.98072487791
2155,154831.58694398697
2156,218125.0478926378
2157,249904.69774884326
2158,237932.80385604987
2159,190898.88489568065
2160,179134.7974619466
2161,232545.69934457197
2162,356921.336633596
2163,351995.52758648293
2164,249163.64622708352
2165,203561.10401241598
2166,143167.6803905621
2167,214520.8354337016
2168,204463.08778463138
2169,203150.1557996725
2170,226868.89421904238
2171,153096.64285690198
2172,139987.04378177732
2173,184593.91179750278
2174,240940.28952580874
2175,287975.04897831404
2176,307661.65742690844
2177,243988.34953062274
2178,222978.1074338642
2179,141953.1907694207
2180,200658.38600314752
2181,190167.51664820657
2182,228207.98232513055
2183,200890.06857843453
2184,121843.6618190128
2185,128090.25575183104
2186,138414.2140536994
2187,152299.06191275673
2188,146499.36080139285
2189,180872.03005896832
2190,81973.92864086606
2191,87801.21517698608
2192,90123.3524050959
2193,85066.0198083616
2194,108085.84765535912
2195,107386.46350425796
2196,106230.15619689578
2197,114402.59683902307
2198,155905.0800413368
2199,168349.9495847128
2200,128482.85603694772
2201,127193.72617397716
2202,206034.6813004124
2203,136068.70516173646
2204,194409.30275851136
2205,107855.60925838396
2206,115558.6700333579
2207,197032.31084799004
2208,234348.3451678575
2209,218502.9316058492
2210,113269.21495711779
2211,118651.81001739565
2212,118050.33572286238
2213,104295.26391760337
2214,139889.2209755558
2215,101996.99502432671
2216,151565.46553371957
2217,81164.29315799252
2218,70442.8908689192
2219,79892.77517671378
2220,52367.23639419855
2221,323096.44165410905
2222,262212.51794017165
2223,283932.24028557015
2224,209592.23774470855
2225,152546.17647180677
2226,176797.25508068447
2227,229173.93113714192
2228,264493.72736719117
2229,239110.879748957
2230,169996.04722974877
2231,221435.38795013606
2232,182826.3363967176
2233,185332.12171037227
2234,251226.13132240906
2235,237457.67467550997
2236,276852.05801561463
2237,401894.1463955084
2238,206949.20443962546
2239,98378.28280983976
2240,165173.76858808467
2241,178111.0083350111
2242,128171.882215899
2243,129233.70467863222
2244,94651.34439686367
2245,103327.81945633465
2246,148836.47860541136
2247,115606.72955063015
2248,129811.0463121364
2249,131457.50756016962
2250,145753.6625714582
2251,98385.5072798973
2252,183732.26470393635
2253,155852.1579948305
2254,171239.3371937695
2255,186042.94175793068
2256,189066.2482916372
2257,197121.96175779094
2258,186480.9851521907
2259,180661.71096226491
2260,167389.39423793912
2261,184536.00290919034
2262,186647.51969873297
2263,348499.6808442202
2264,441206.24598996283
2265,193641.21556314087
2266,318170.12140889175
2267,370402.57498842006
2268,378555.5551691444
2269,155397.41365157056
2270,197726.1461895779
2271,236713.5720582293
2272,202546.00875389745
2273,170999.77090166238
2274,184279.767552333
2275,165883.033312416
2276,190322.82237335894
2277,185755.55903614365
2278,152356.15338643675
2279,115220.17515138326
2280,115521.97748318687
2281,161687.47768110016
2282,179603.50091226457
2283,109222.66077020478
2284,105406.98484172708
2285,151039.2289003722
2286,126985.25880673804
2287,326453.57070076576
2288,296272.3197101348
2289,391211.89511377824
2290,469302.96982124174
2291,319357.2272645007
2292,454177.42735927197
2293,484355.42459143064
2294,430972.1508629453
2295,481856.45382394484
2296,279997.98598337075
2297,316004.0543065618
2298,326149.5425733138
2299,346766.7829517866
2300,362651.3023547881
2301,264528.5388985629
2302,254599.6974561967
2303,244352.3080355146
2304,245420.76098322516
2305,167396.73760745284
2306,165728.38741838254
2307,193949.67630511674
2308,213326.1364536327
2309,295480.2700506361
2310,213283.21416060106
2311,210023.22767518347
2312,170153.53949788702
2313,185299.2497798129
2314,153982.66912508308
2315,189380.96643812428
2316,185211.26653698762
2317,175388.7884555844
2318,182664.25647638255
2319,176403.6592921048
2320,221359.16608713873
2321,248540.43425567474
2322,164364.8327968788
2323,194451.39383144322
2324,170737.0909848671
2325,215583.60851473061
2326,168041.97366680685
2327,201880.69176299617
2328,213865.74001069725
2329,190770.76093491307
2330,178129.1842710309
2331,399029.8312560072
2332,397207.77086992154
2333,335270.66616921464
2334,269945.0816291069
2335,292861.69607503887
2336,339391.32023936266
2337,231931.31446219515
2338,294390.0606626029
2339,234122.95020337412
2340,411597.46836324985
2341,198338.04602410964
2342,231412.98995127375
2343,227993.92886230783
2344,217285.43407037944
2345,243770.88562974316
2346,231695.42803547956
2347,197083.80345067376
2348,246069.94065728848
2349,185024.66139692697
2350,283090.2856499205
2351,228187.30783299293
2352,280718.8167421255
2353,226140.7190123946
2354,138043.12652816705
2355,147231.8833950887
2356,144957.69715917774
2357,195163.12648936987
2358,197328.29486671693
2359,132059.26634380053
2360,111533.98455026087
2361,139141.2040023675
2362,268746.28038042533
2363,136755.20224008049
2364,160959.46048429006
2365,235452.30584733494
2366,201132.18457400575
2367,231549.41819298026
2368,225499.16593835756
2369,215513.1004305051
2370,170551.5684126403
2371,155857.65748326597
2372,165271.93394120154
2373,292089.0707803938
2374,371456.3833678267
2375,242861.50466089154
2376,312339.47369661124
2377,320568.6333198529
2378,141157.5163907554
2379,218733.52217489152
2380,151023.67314027873
2381,160304.7243350223
2382,220199.4507830244
2383,201525.59694077395
2384,245053.34142053095
2385,167903.72850164658
2386,135178.45614423385
2387,142528.62364740338
2388,98604.08685707135
2389,110189.48363447197
2390,152393.35425388385
2391,130780.2668885952
2392,122154.1924440829
2393,175690.95958516133
2394,143484.51938386614
2395,193864.61114562122
2396,139276.88480387104
2397,200896.19935034457
2398,131678.3398998392
2399,54458.34745167854
2400,49110.04364029294
2401,108530.72062970905
2402,143826.4726125349
2403,135781.31956436305
2404,166078.3650376733
2405,159559.4975891537
2406,138055.63367223722
2407,136567.26596410412
2408,146400.33799401688
2409,126425.30766642217
2410,163380.73263476018
2411,120151.80556181705
2412,146374.37130405515
2413,133575.04167210686
2414,148700.7025326307
2415,135030.02620670007
2416,118644.22886228647
2417,123248.29437314771
2418,124510.73509058532
2419,124962.18004045148
2420,123427.90676775454
2421,120794.16516701694
2422,128868.05649507332
2423,116642.52134906525
2424,144473.8285679487
2425,146817.97224294773
2426,137472.16755428506
2427,140926.02831956727
2428,179646.6694773006
2429,116535.00284305641
2430,138037.46577230992
2431,115214.13177118104
2432,147576.43393638715
2433,140476.11311254388
2434,133858.39589531516
2435,141248.81711070472
2436,109242.45350415948
2437,96333.79717769133
2438,133359.04061983284
2439,113899.43337012998
2440,122851.77023055342
2441,89321.17818593512
2442,99605.1657259167
2443,122612.05953549949
2444,136315.61260872099
2445,81103.78555927025
2446,136434.35493385236
2447,222032.13276792265
2448,140929.25389729024
2449,100540.53604796638
2450,166508.61901276672
2451,116450.68080718607
2452,227788.54822623736
2453,92345.51220275192
2454,107236.63737403712
2455,107872.17084883092
2456,138128.19745752835
2457,139823.1992253783
2458,113494.77301056197
2459,117018.66933372685
2460,123195.88324531303
2461,119243.27043310732
2462,126731.5604612282
2463,114671.63292629816
2464,173006.22231395816
2465,139069.30168402113
2466,121207.27987290482
2467,135815.89810551127
2468,71005.13171092927
2469,67633.29942422123
2470,202215.39079047967
2471,175153.2720557513
2472,143829.49024367591
2473,118062.72034550476
2474,81169.55682118658
2475,227673.65931848012
2476,107163.1312916784
2477,133313.77183610978
2478,150958.1548900051
2479,98048.77415324321
2480,165980.67044091594
2481,120817.09180275563
2482,132124.77218086788
2483,119130.17345259788
2484,127473.02557343784
2485,121031.47605811368
2486,145888.55643335328
2487,174505.35913115306
2488,161204.48392190915
2489,143499.16174353007
2490,147057.59584202623
2491,102893.96955380827
2492,190500.7813884999
2493,155373.8518729662
2494,174564.9481207839
2495,85167.40565128568
2496,272856.08962708176
2497,147118.47479254237
2498,119648.68484876934
2499,85179.67105147491
2500,116457.67754684629
2501,138991.2064219857
2502,131850.36879949155
2503,82482.15909413644
2504,187520.87124765376
2505,222667.43196872936
2506,247849.51565365173
2507,313442.3442584678
2508,248432.610534823
2509,220094.26663412646
2510,230716.4310021
2511,182183.91684219142
2512,202920.31761890367
2513,222795.94212624343
2514,252604.1732671721
2515,147691.88575380764
2516,177587.76065872563
2517,132598.7653970586
2518,142522.7789540716
2519,219190.62571893545
2520,220538.8597676053
2521,186062.45946294052
2522,218477.30229108915
2523,133071.4132503194
2524,138665.90657986162
2525,149382.67577717925
2526,125685.50174495175
2527,109513.34876024122
2528,138478.64606115388
2529,125978.0678089142
2530,119269.88370569645
2531,242601.0822604654
2532,221039.99522354297
2533,198762.7633434935
2534,234599.01366455358
2535,327505.3788839191
2536,251041.95576352841
2537,214169.6495928455
2538,184890.42917552876
2539,185303.84443029555
2540,176730.83640125397
2541,192024.74525290536
2542,173245.4603894043
2543,125536.60026512032
2544,118800.92902078823
2545,141225.1109552983
2546,131865.08147060437
2547,124574.99146068869
2548,149469.17550092845
2549,159231.3053072882
2550,209822.62918896694
2551,141505.394181132
2552,119830.02225979374
2553,83145.56615851744
2554,106433.88101992983
2555,116649.08463334286
2556,103011.6915218536
2557,113741.2796142485
2558,117286.8105587078
2559,131437.8263127727
2560,135226.42148648069
2561,127632.62228665975
2562,110169.09905342133
2563,134556.83769821847
2564,187514.7909957144
2565,113065.34520017673
2566,170110.54310019693
2567,128015.51785538942
2568,172857.29904064184
2569,216515.3236899639
2570,113761.34872995137
2571,148400.93082183492
2572,156197.51541110929
2573,228103.10583519537
2574,240024.52843773682
2575,131100.19477603765
2576,131134.45661975408
2577,159071.48245832446
2578,84866.92834404428
2579,64975.103525408376
2580,116786.10793401298
2581,136678.79751610872
2582,105896.05914054847
2583,266965.5637175107
2584,176703.8714730322
2585,174696.68198476356
2586,193742.44153019306
2587,193181.01000939118
2588,152735.12561784542
2589,144902.5489215723
2590,238542.15651481372
2591,187105.00788229844
2592,248771.87994183105
2593,252585.8653701195
2594,182769.67922350107
2595,225629.95593279426
2596,323217.86720394716
2597,190177.49159301195
2598,263260.8815238827
2599,318283.0176439975
2600,150442.3480486312
2601,161671.13360457777
2602,86588.16469612026
2603,92801.237678421
2604,95578.92586270467
2605,73863.51585910977
2606,144205.13027382075
2607,186226.66664454565
2608,211501.97035108582
2609,158520.84780915195
2610,101241.37869393997
2611,134605.4810572586
2612,159812.2961783502
2613,126470.04651960221
2614,125926.77759842754
2615,162239.51871786197
2616,138328.7031300144
2617,197723.31771459925
2618,198756.318579936
2619,227866.54933365644
2620,181077.41326024392
2621,178956.53316908842
2622,183627.162331668
2623,241547.8995768718
2624,323561.12556164444
2625,297649.53834709944
2626,169389.66442660755
2627,185364.46913962552
2628,386670.3634761857
2629,443054.32779417135
2630,349297.2475007493
2631,426666.3115632083
2632,428390.16079642833
2633,330301.3870889005
2634,388224.10248155956
2635,154634.44026295593
2636,185151.57480301269
2637,194902.72947607315
2638,229588.69062709756
2639,189274.4378304581
2640,162289.34738744088
2641,108543.24521058708
2642,188390.942986804
2643,87380.20960319218
2644,122405.84820458242
2645,111892.59146529227
2646,107114.29143348552
2647,102398.25070137724
2648,139658.3477346445
2649,144535.01627641884
2650,148343.3408536039
2651,138311.6864282169
2652,489382.97898049257
2653,262374.86058285704
2654,262411.6455256135
2655,431050.2492819342
2656,284232.9639898381
2657,334738.7231346615
2658,306097.37647211255
2659,274573.4315293009
2660,350281.65682543523
2661,370502.90970729943
2662,388062.3415929113
2663,277311.8458476178
2664,285341.33848742023
2665,368426.17109454155
2666,292472.33905248164
2667,170264.2443587678
2668,197294.23597260503
2669,173732.38509917216
2670,240882.85173172236
2671,194497.94567115203
2672,188120.5638098223
2673,232149.28595772793
2674,216716.74029302836
2675,164551.9425870634
2676,196267.33661675843
2677,200469.40865110158
2678,223223.6388799751
2679,258105.19485954446
2680,270491.66382547666
2681,388573.0246600924
2682,324504.5684623699
2683,528899.4310010765
2684,321463.4939177858
2685,336188.93290887773
2686,250886.62527785223
2687,360077.66101441404
2688,220227.59238826073
2689,214959.9101396397
2690,477537.4646442176
2691,184136.76835858298
2692,129780.10063608162
2693,190098.97572577427
2694,105823.16920370785
2695,186602.1349762746
2696,189160.93349628168
2697,191228.5072983615
2698,198264.8585191906
2699,169987.77926674567
2700,152577.45774332472
2701,152142.71475020438
2702,116656.31579780932
2703,130125.37662641752
2704,142032.40847574308
2705,118239.84988634432
2706,124140.9269116982
2707,134768.2238830695
2708,136169.18052735424
2709,73287.79680778255
2710,121205.77718271276
2711,315242.5200647054
2712,471846.170885619
2713,160451.8609342702
2714,149270.31520495217
2715,172895.54837129233
2716,146435.8053230607
2717,196259.84975483667
2718,216402.8185486062
2719,173231.91289995422
2720,181950.55432852867
2721,136369.3134720897
2722,160559.46923193007
2723,132633.2923895545
2724,131709.86381361197
2725,127836.66613618354
2726,140935.70527422326
2727,184432.37552825396
2728,179825.4497418846
2729,149468.7478667989
2730,140601.4294868063
2731,123796.77151591278
2732,121501.2401291774
2733,158211.38805383843
2734,140724.44193781368
